,site_id,latitude,longitude,elevation_in_meters,state,species_id,genus,species,common_name,kingdom,individual_id,phenophase_id,phenophase_description,first_yes_year,first_yes_month,first_yes_day,first_yes_doy,first_yes_julian_date,numdays_since_prior_no,last_yes_year,last_yes_month,last_yes_day,last_yes_doy,last_yes_julian_date,numdays_until_next_no
748,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339289,483,Leaves,2018,5,11,131,2458250,2,2018,10,15,288,2458407,-9999
749,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339290,483,Leaves,2018,5,11,131,2458250,2,2018,9,28,271,2458390,3
750,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339290,483,Leaves,2018,10,9,282,2458401,8,2018,10,22,295,2458414,-9999
751,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339291,483,Leaves,2018,5,18,138,2458257,2,2018,10,15,288,2458407,-9999
752,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339293,483,Leaves,2018,5,7,127,2458246,7,2018,6,25,176,2458295,15
753,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339293,483,Leaves,2018,7,24,205,2458324,14,2018,10,22,295,2458414,-9999
754,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339294,483,Leaves,2018,5,9,129,2458248,2,2018,10,15,288,2458407,-9999
755,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339296,483,Leaves,2018,5,16,136,2458255,2,2018,10,15,288,2458407,-9999
756,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339298,483,Leaves,2018,5,18,138,2458257,2,2018,10,15,288,2458407,-9999
757,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339300,483,Leaves,2018,5,7,127,2458246,7,2018,5,7,127,2458246,2
758,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339300,483,Leaves,2018,5,11,131,2458250,2,2018,10,15,288,2458407,-9999
759,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339301,483,Leaves,2018,5,11,131,2458250,2,2018,10,15,288,2458407,-9999
760,55812,45.491611,-89.594391,472,WI,3,Acer,rubrum,red maple,Plantae,339302,483,Leaves,2018,5,16,136,2458255,2,2018,10,22,295,2458414,-9999
761,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340069,483,Leaves,2018,4,24,114,2458233,5,2018,11,29,333,2458452,7
762,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340070,483,Leaves,2018,4,24,114,2458233,5,2018,11,21,325,2458444,8
763,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340072,483,Leaves,2018,4,9,99,2458218,4,2018,11,16,320,2458439,5
764,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340073,483,Leaves,2018,4,24,114,2458233,5,2018,11,5,309,2458428,11
765,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340074,483,Leaves,2018,4,12,102,2458221,3,2018,11,5,309,2458428,11
766,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340075,483,Leaves,2018,4,24,114,2458233,5,2018,11,5,309,2458428,11
767,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340076,483,Leaves,2018,4,24,114,2458233,5,2018,11,21,325,2458444,8
768,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340077,483,Leaves,2018,4,19,109,2458228,3,2018,11,16,320,2458439,5
769,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340079,483,Leaves,2018,4,19,109,2458228,3,2018,11,21,325,2458444,8
770,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340080,483,Leaves,2018,4,24,114,2458233,5,2018,11,16,320,2458439,5
771,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340081,483,Leaves,2018,4,9,99,2458218,4,2018,11,21,325,2458444,8
772,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340084,483,Leaves,2018,4,19,109,2458228,3,2018,11,21,325,2458444,8
773,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340085,483,Leaves,2018,4,2,92,2458211,3,2018,4,5,95,2458214,4
774,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340085,483,Leaves,2018,4,12,102,2458221,3,2018,11,21,325,2458444,8
775,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340086,483,Leaves,2018,4,19,109,2458228,3,2018,11,21,325,2458444,8
776,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340088,483,Leaves,2018,4,19,109,2458228,3,2018,11,5,309,2458428,11
777,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340089,483,Leaves,2018,4,5,95,2458214,3,2018,11,29,333,2458452,7
778,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340090,483,Leaves,2018,4,19,109,2458228,3,2018,11,21,325,2458444,8
779,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340091,483,Leaves,2018,4,24,114,2458233,5,2018,11,21,325,2458444,8
780,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340093,483,Leaves,2018,4,24,114,2458233,5,2018,11,21,325,2458444,8
781,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340095,483,Leaves,2018,4,2,92,2458211,3,2018,11,21,325,2458444,8
782,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340096,483,Leaves,2018,4,5,95,2458214,3,2018,11,21,325,2458444,8
783,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340099,483,Leaves,2018,4,5,95,2458214,3,2018,11,21,325,2458444,8
784,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340101,483,Leaves,2018,4,24,114,2458233,8,2018,11,21,325,2458444,8
785,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340110,483,Leaves,2018,4,12,102,2458221,3,2018,11,21,325,2458444,8
786,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340114,483,Leaves,2018,4,24,114,2458233,5,2018,11,21,325,2458444,8
787,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340115,483,Leaves,2018,4,19,109,2458228,3,2018,11,21,325,2458444,8
788,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340118,483,Leaves,2018,4,16,106,2458225,4,2018,11,21,325,2458444,8
789,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340122,483,Leaves,2018,4,12,102,2458221,3,2018,11,21,325,2458444,8
790,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340150,483,Leaves,2018,4,24,114,2458233,5,2018,11,21,325,2458444,8
791,55822,35.685448,-83.503128,627,TN,3,Acer,rubrum,red maple,Plantae,340181,483,Leaves,2018,4,19,109,2458228,3,2018,10,29,302,2458421,7
792,55823,35.690765,-83.501945,603,TN,3,Acer,rubrum,red maple,Plantae,340194,483,Leaves,2018,4,5,95,2458214,3,2018,11,5,309,2458428,11
793,55823,35.690765,-83.501945,603,TN,3,Acer,rubrum,red maple,Plantae,340197,483,Leaves,2018,4,9,99,2458218,4,2018,11,16,320,2458439,5
794,55823,35.690765,-83.501945,603,TN,3,Acer,rubrum,red maple,Plantae,340198,483,Leaves,2018,4,19,109,2458228,3,2018,11,5,309,2458428,11
795,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340304,483,Leaves,2018,5,10,130,2458249,3,2018,10,29,302,2458421,7
796,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340310,483,Leaves,2018,5,10,130,2458249,3,2018,10,29,302,2458421,7
797,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340312,483,Leaves,2018,5,10,130,2458249,3,2018,11,5,309,2458428,9
798,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340313,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
799,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340319,483,Leaves,2018,5,21,141,2458260,7,2018,11,5,309,2458428,9
800,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340320,483,Leaves,2018,5,7,127,2458246,3,2018,11,5,309,2458428,9
801,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340325,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
802,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340328,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
803,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340329,483,Leaves,2018,5,14,134,2458253,4,2018,10,15,288,2458407,7
804,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340330,483,Leaves,2018,5,10,130,2458249,3,2018,10,22,295,2458414,7
805,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340334,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
806,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340339,483,Leaves,2018,5,10,130,2458249,3,2018,10,29,302,2458421,7
807,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340344,483,Leaves,2018,5,21,141,2458260,7,2018,11,5,309,2458428,9
808,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340349,483,Leaves,2018,5,10,130,2458249,3,2018,10,29,302,2458421,7
809,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340351,483,Leaves,2018,5,14,134,2458253,4,2018,11,14,318,2458437,-9999
810,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340352,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
811,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340353,483,Leaves,2018,5,14,134,2458253,4,2018,10,22,295,2458414,7
812,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340354,483,Leaves,2018,5,14,134,2458253,4,2018,10,29,302,2458421,7
813,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340360,483,Leaves,2018,5,14,134,2458253,4,2018,11,5,309,2458428,9
814,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340361,483,Leaves,2018,5,7,127,2458246,3,2018,10,22,295,2458414,7
815,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340362,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
816,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340365,483,Leaves,2018,5,10,130,2458249,3,2018,10,29,302,2458421,7
817,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340369,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
818,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340373,483,Leaves,2018,5,10,130,2458249,3,2018,10,29,302,2458421,7
819,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340374,483,Leaves,2018,5,21,141,2458260,7,2018,10,22,295,2458414,7
820,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340378,483,Leaves,2018,5,10,130,2458249,3,2018,10,29,302,2458421,7
821,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340379,483,Leaves,2018,5,7,127,2458246,3,2018,9,7,250,2458369,3
822,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340379,483,Leaves,2018,9,13,256,2458375,3,2018,10,22,295,2458414,7
823,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340383,483,Leaves,2018,5,14,134,2458253,4,2018,10,22,295,2458414,7
824,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340385,483,Leaves,2018,5,7,127,2458246,3,2018,10,29,302,2458421,7
825,55824,37.377354,-80.526581,1170,VA,3,Acer,rubrum,red maple,Plantae,340390,483,Leaves,2018,5,21,141,2458260,7,2018,10,29,302,2458421,7
826,55827,35.96582,-84.282593,309,TN,3,Acer,rubrum,red maple,Plantae,340584,483,Leaves,2018,7,13,194,2458313,-9999,2018,11,21,325,2458444,7
827,55827,35.96582,-84.282593,309,TN,3,Acer,rubrum,red maple,Plantae,340585,483,Leaves,2018,7,13,194,2458313,-9999,2018,11,15,319,2458438,6
828,55827,35.96582,-84.282593,309,TN,3,Acer,rubrum,red maple,Plantae,340586,483,Leaves,2018,7,13,194,2458313,-9999,2018,11,15,319,2458438,6
0,443,42.304653,-83.70118,276,MI,3,Acer,rubrum,red maple,Plantae,1977,483,Leaves,2019,5,8,128,2458612,6,2019,11,22,326,2458810,-9999
1,1419,42.011166,-88.503304,280,IL,3,Acer,rubrum,red maple,Plantae,2321,483,Leaves,2019,5,6,126,2458610,15,2019,10,19,292,2458776,25
2,1461,42.283501,-83.771729,275,MI,3,Acer,rubrum,red maple,Plantae,2448,483,Leaves,2019,5,2,122,2458606,5,2019,11,17,321,2458805,7
3,5509,45.407852,-93.199257,275,MN,3,Acer,rubrum,red maple,Plantae,3187,483,Leaves,2019,5,31,151,2458635,-9999,2019,10,9,282,2458766,8
4,5509,45.407852,-93.199257,275,MN,3,Acer,rubrum,red maple,Plantae,3188,483,Leaves,2019,5,31,151,2458635,-9999,2019,10,9,282,2458766,8
5,1668,40.866283,-73.875717,21,NY,3,Acer,rubrum,red maple,Plantae,3227,483,Leaves,2019,4,18,108,2458592,5,2019,9,7,250,2458734,1
6,1668,40.866283,-73.875717,21,NY,3,Acer,rubrum,red maple,Plantae,3227,483,Leaves,2019,9,12,255,2458739,4,2019,11,16,320,2458804,5
7,1668,40.866283,-73.875717,21,NY,3,Acer,rubrum,red maple,Plantae,3228,483,Leaves,2019,4,18,108,2458592,5,2019,11,16,320,2458804,5
8,1668,40.866283,-73.875717,21,NY,3,Acer,rubrum,red maple,Plantae,3234,483,Leaves,2019,4,18,108,2458592,5,2019,11,21,325,2458809,2
9,2394,45.425339,-93.186249,280,MN,3,Acer,rubrum,red maple,Plantae,3813,483,Leaves,2019,5,24,144,2458628,10,2019,10,17,290,2458774,12
10,1915,41.78344,-73.732552,128,NY,3,Acer,rubrum,red maple,Plantae,3991,483,Leaves,2019,4,24,114,2458598,5,2019,10,15,288,2458772,13
11,2119,40.862221,-73.875191,26,NY,3,Acer,rubrum,red maple,Plantae,4341,483,Leaves,2019,4,17,107,2458591,4,2019,11,10,314,2458798,3
12,2119,40.862221,-73.875191,26,NY,3,Acer,rubrum,red maple,Plantae,4341,483,Leaves,2019,11,15,319,2458803,2,2019,11,15,319,2458803,5
13,2119,40.862221,-73.875191,26,NY,3,Acer,rubrum,red maple,Plantae,4342,483,Leaves,2019,4,17,107,2458591,4,2019,11,25,329,2458813,-9999
14,2119,40.862221,-73.875191,26,NY,3,Acer,rubrum,red maple,Plantae,4346,483,Leaves,2019,4,17,107,2458591,4,2019,11,15,319,2458803,5
15,2119,40.862221,-73.875191,26,NY,3,Acer,rubrum,red maple,Plantae,4349,483,Leaves,2019,4,17,107,2458591,4,2019,11,10,314,2458798,1
16,2119,40.862221,-73.875191,26,NY,3,Acer,rubrum,red maple,Plantae,4349,483,Leaves,2019,11,15,319,2458803,2,2019,11,15,319,2458803,5
17,1904,47.143215,-93.431,394,MN,3,Acer,rubrum,red maple,Plantae,5081,483,Leaves,2019,5,20,140,2458624,3,2019,10,7,280,2458764,6
18,2792,35.64893,-78.816948,114,NC,3,Acer,rubrum,red maple,Plantae,6556,483,Leaves,2019,9,4,247,2458731,156,2019,11,22,326,2458810,6
19,5582,45.195858,-70.45369,360,ME,3,Acer,rubrum,red maple,Plantae,12465,483,Leaves,2019,5,29,149,2458633,7,2019,10,9,282,2458766,7
20,5523,43.692337,-70.270424,32,ME,3,Acer,rubrum,red maple,Plantae,12500,483,Leaves,2019,5,7,127,2458611,2,2019,10,17,290,2458774,2
21,5523,43.692337,-70.270424,32,ME,3,Acer,rubrum,red maple,Plantae,12501,483,Leaves,2019,5,7,127,2458611,2,2019,10,19,292,2458776,5
22,5582,45.195858,-70.45369,360,ME,3,Acer,rubrum,red maple,Plantae,12553,483,Leaves,2019,5,29,149,2458633,7,2019,10,16,289,2458773,7
23,6242,43.348259,-70.546036,1,ME,3,Acer,rubrum,red maple,Plantae,16524,483,Leaves,2019,5,8,128,2458612,9,2019,10,18,291,2458775,14
24,6362,43.012966,-73.649918,108,NY,3,Acer,rubrum,red maple,Plantae,17981,483,Leaves,2019,5,13,133,2458617,7,2019,10,21,294,2458778,14
25,8182,35.586998,-83.074631,1505,NC,3,Acer,rubrum,red maple,Plantae,23058,483,Leaves,2019,5,1,121,2458605,18,2019,11,5,309,2458793,8
26,8182,35.586998,-83.074631,1505,NC,3,Acer,rubrum,red maple,Plantae,23068,483,Leaves,2019,5,1,121,2458605,18,2019,9,10,253,2458737,4
27,8182,35.586998,-83.074631,1505,NC,3,Acer,rubrum,red maple,Plantae,23068,483,Leaves,2019,9,17,260,2458744,3,2019,11,5,309,2458793,8
28,6362,43.012966,-73.649918,108,NY,3,Acer,rubrum,red maple,Plantae,24296,483,Leaves,2019,5,13,133,2458617,7,2019,10,16,289,2458773,5
29,6362,43.012966,-73.649918,108,NY,3,Acer,rubrum,red maple,Plantae,24297,483,Leaves,2019,5,13,133,2458617,7,2019,10,21,294,2458778,14
30,8381,36.633469,-81.509628,1424,VA,3,Acer,rubrum,red maple,Plantae,24731,483,Leaves,2019,5,13,133,2458617,-9999,2019,9,20,263,2458747,-9999
31,8381,36.633469,-81.509628,1424,VA,3,Acer,rubrum,red maple,Plantae,24732,483,Leaves,2019,5,13,133,2458617,-9999,2019,9,20,263,2458747,-9999
32,8381,36.633469,-81.509628,1424,VA,3,Acer,rubrum,red maple,Plantae,24734,483,Leaves,2019,5,13,133,2458617,-9999,2019,9,20,263,2458747,-9999
33,8208,41.256149,-73.457321,192,CT,3,Acer,rubrum,red maple,Plantae,24820,483,Leaves,2019,4,26,116,2458600,9,2019,10,30,303,2458787,-9999
34,8208,41.256149,-73.457321,192,CT,3,Acer,rubrum,red maple,Plantae,24821,483,Leaves,2019,4,26,116,2458600,9,2019,10,22,295,2458779,8
35,8208,41.256149,-73.457321,192,CT,3,Acer,rubrum,red maple,Plantae,24822,483,Leaves,2019,4,26,116,2458600,9,2019,10,30,303,2458787,-9999
36,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25746,483,Leaves,2019,3,26,85,2458569,6,2019,3,26,85,2458569,9
37,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25746,483,Leaves,2019,4,18,108,2458592,10,2019,10,29,302,2458786,18
38,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25747,483,Leaves,2019,3,26,85,2458569,6,2019,3,26,85,2458569,13
39,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25747,483,Leaves,2019,4,18,108,2458592,10,2019,10,29,302,2458786,18
40,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25748,483,Leaves,2019,3,26,85,2458569,6,2019,4,4,94,2458578,4
41,8492,35.890881,-82.821213,402,NC,3,Acer,rubrum,red maple,Plantae,25748,483,Leaves,2019,4,18,108,2458592,10,2019,10,29,302,2458786,18
42,8715,43.522804,-70.802277,207,ME,3,Acer,rubrum,red maple,Plantae,28191,483,Leaves,2019,5,19,139,2458623,6,2019,10,3,276,2458760,-9999
43,6242,43.348259,-70.546036,1,ME,3,Acer,rubrum,red maple,Plantae,28508,483,Leaves,2019,5,8,128,2458612,9,2019,10,18,291,2458775,14
44,6242,43.348259,-70.546036,1,ME,3,Acer,rubrum,red maple,Plantae,28509,483,Leaves,2019,5,8,128,2458612,9,2019,10,18,291,2458775,14
45,8836,35.686604,-83.537605,440,TN,3,Acer,rubrum,red maple,Plantae,29438,483,Leaves,2019,4,15,105,2458589,7,2019,11,11,315,2458799,7
46,8897,35.688396,-83.501266,582,TN,3,Acer,rubrum,red maple,Plantae,29872,483,Leaves,2019,7,11,192,2458676,-9999,2019,10,15,288,2458772,-9999
47,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29877,483,Leaves,2019,7,11,192,2458676,-9999,2019,10,15,288,2458772,-9999
48,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29878,483,Leaves,2019,7,11,192,2458676,-9999,2019,10,15,288,2458772,-9999
49,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29880,483,Leaves,2019,7,11,192,2458676,-9999,2019,10,15,288,2458772,-9999
50,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29884,483,Leaves,2019,8,20,232,2458716,-9999,2019,10,15,288,2458772,-9999
51,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29885,483,Leaves,2019,7,11,192,2458676,-9999,2019,10,15,288,2458772,-9999
52,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29889,483,Leaves,2019,7,11,192,2458676,-9999,2019,10,15,288,2458772,-9999
53,8898,35.688751,-83.501083,581,TN,3,Acer,rubrum,red maple,Plantae,29893,483,Leaves,2019,7,11,192,2458676,-9999,2019,10,15,288,2458772,-9999
54,8902,35.520927,-83.309875,634,NC,3,Acer,rubrum,red maple,Plantae,29928,483,Leaves,2019,5,8,128,2458612,22,2019,10,9,282,2458766,-9999
55,8981,35.729073,-83.406631,439,TN,3,Acer,rubrum,red maple,Plantae,30505,483,Leaves,2019,3,28,87,2458571,-9999,2019,3,28,87,2458571,6
56,8981,35.729073,-83.406631,439,TN,3,Acer,rubrum,red maple,Plantae,30505,483,Leaves,2019,4,10,100,2458584,6,2019,4,28,118,2458602,-9999
57,9086,37.381329,-80.088806,613,VA,3,Acer,rubrum,red maple,Plantae,31147,483,Leaves,2019,7,12,193,2458677,-9999,2019,10,28,301,2458785,-9999
58,9086,37.381329,-80.088806,613,VA,3,Acer,rubrum,red maple,Plantae,31148,483,Leaves,2019,9,17,260,2458744,-9999,2019,9,17,260,2458744,-9999
59,9175,44.255665,-71.250465,631,NH,3,Acer,rubrum,red maple,Plantae,31503,483,Leaves,2019,5,29,149,2458633,5,2019,9,30,273,2458757,7
60,9175,44.255665,-71.250465,631,NH,3,Acer,rubrum,red maple,Plantae,31504,483,Leaves,2019,5,29,149,2458633,5,2019,10,14,287,2458771,7
61,8947,37.521179,-77.52739,41,VA,3,Acer,rubrum,red maple,Plantae,31816,483,Leaves,2019,4,4,94,2458578,6,2019,5,9,129,2458613,-9999
62,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,32898,483,Leaves,2019,4,17,107,2458591,16,2019,7,12,193,2458677,36
63,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,32898,483,Leaves,2019,9,5,248,2458732,19,2019,9,19,262,2458746,7
64,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,32898,483,Leaves,2019,10,3,276,2458760,7,2019,10,3,276,2458760,7
65,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,32898,483,Leaves,2019,10,17,290,2458774,7,2019,11,19,323,2458807,15
66,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,32899,483,Leaves,2019,4,17,107,2458591,16,2019,11,19,323,2458807,15
67,8806,35.640625,-83.689034,405,TN,3,Acer,rubrum,red maple,Plantae,33111,483,Leaves,2019,4,17,107,2458591,16,2019,11,19,323,2458807,15
68,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33124,483,Leaves,2019,5,5,125,2458609,21,2019,9,12,255,2458739,8
69,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33124,483,Leaves,2019,9,27,270,2458754,7,2019,11,4,308,2458792,5
70,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33131,483,Leaves,2019,4,14,104,2458588,8,2019,11,4,308,2458792,5
71,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33134,483,Leaves,2019,4,14,104,2458588,8,2019,10,17,290,2458774,18
72,9340,35.642353,-83.687431,510,TN,3,Acer,rubrum,red maple,Plantae,33135,483,Leaves,2019,4,14,104,2458588,8,2019,11,9,313,2458797,7
73,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33136,483,Leaves,2019,4,14,104,2458588,8,2019,11,4,308,2458792,5
74,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33138,483,Leaves,2019,4,14,104,2458588,21,2019,11,9,313,2458797,7
75,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33139,483,Leaves,2019,5,5,125,2458609,21,2019,11,16,320,2458804,6
76,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33140,483,Leaves,2019,5,5,125,2458609,21,2019,11,16,320,2458804,6
77,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33141,483,Leaves,2019,4,14,104,2458588,8,2019,9,12,255,2458739,8
78,9342,35.644516,-83.68988,512,TN,3,Acer,rubrum,red maple,Plantae,33141,483,Leaves,2019,9,27,270,2458754,7,2019,11,9,313,2458797,7
